acc,phylum,gap,baseline_correct,n_orfs
NC_004757.1,Proteobacteria,1.5351044963266496,True,5
NC_004757.1,Proteobacteria,2.257694148337798,True,9
NC_004757.1,Proteobacteria,0.27183710646016745,True,2
NC_004757.1,Proteobacteria,0.5469429744221426,False,13
NC_004757.1,Proteobacteria,0.17087437664541838,True,11
NC_004757.1,Proteobacteria,0.1883885454211942,True,43
NC_004757.1,Proteobacteria,0.4425962389769662,True,19
NC_004757.1,Proteobacteria,0.034811321675283224,True,11
NC_004757.1,Proteobacteria,0.09694705515192936,True,49
NC_004757.1,Proteobacteria,0.3982551468638924,True,16
NC_004757.1,Proteobacteria,0.054306240546026174,True,7
NC_004757.1,Proteobacteria,1.2644952330825632,True,6
NC_004757.1,Proteobacteria,1003.8338386567455,True,1
NC_004757.1,Proteobacteria,0.55054860690821,True,8
NC_004757.1,Proteobacteria,0.09999792400776286,True,50
NC_004757.1,Proteobacteria,0.12309954352355845,False,34
NC_004757.1,Proteobacteria,0.2713206924959053,True,17
NC_004757.1,Proteobacteria,0.46618570691853556,True,18
NC_004757.1,Proteobacteria,0.41483376542946715,True,22
NC_004757.1,Proteobacteria,0.07836326308996178,False,10
NC_004757.1,Proteobacteria,0.8663139945862888,True,12
NC_004757.1,Proteobacteria,0.07626615574652718,True,28
NC_004757.1,Proteobacteria,1.496276745341917,True,3
NC_004757.1,Proteobacteria,0.8933479270385014,True,15
NC_004757.1,Proteobacteria,0.52912519832622,True,15
NC_004757.1,Proteobacteria,1.4452495498457179,True,10
NC_004757.1,Proteobacteria,0.028852935925675283,False,3
NC_004757.1,Proteobacteria,0.1070861387848634,False,11
NC_004757.1,Proteobacteria,0.8802316123734464,True,26
NC_004757.1,Proteobacteria,0.04169867489312651,True,56
NC_004757.1,Proteobacteria,1.4833262952722386,True,30
NC_004757.1,Proteobacteria,1.5960088608942313,True,2
NC_004757.1,Proteobacteria,0.3958748867878086,True,26
NC_004757.1,Proteobacteria,0.058717947144835136,False,84
NC_004757.1,Proteobacteria,0.5669574399904214,True,28
NC_004757.1,Proteobacteria,0.16568963444034424,False,10
NC_004757.1,Proteobacteria,0.5112839590397478,True,6
NC_004757.1,Proteobacteria,0.9453460402595644,True,2
NC_004757.1,Proteobacteria,1004.8133725201329,True,1
NC_004757.1,Proteobacteria,0.7353050861153445,True,5
NC_004757.1,Proteobacteria,3.5450989646415536,True,8
NC_004757.1,Proteobacteria,0.3289049932352839,True,22
NC_004757.1,Proteobacteria,1.006057233818602,True,47
NC_004757.1,Proteobacteria,0.3009133339616419,True,27
NC_004757.1,Proteobacteria,1.259870784640233,True,10
NC_004757.1,Proteobacteria,0.2665091347137185,True,26
NC_004757.1,Proteobacteria,0.04827882899063596,False,21
NC_004757.1,Proteobacteria,1.5096702383569358,True,3
NC_004757.1,Proteobacteria,1.0412731212605006,True,25
NC_004757.1,Proteobacteria,1.181429423080857,True,13
NC_004757.1,Proteobacteria,0.1788039208593304,True,43
NC_004757.1,Proteobacteria,2.5504748829918977,True,5
NC_004757.1,Proteobacteria,0.357979059189363,True,21
NC_004757.1,Proteobacteria,0.08455344364063677,False,20
NC_004757.1,Proteobacteria,0.3923218894992697,True,13
NC_004757.1,Proteobacteria,1.2181935007009006,True,18
NC_004757.1,Proteobacteria,5.019646674107495,True,2
NC_004757.1,Proteobacteria,0.2412617276025415,False,46
NC_004757.1,Proteobacteria,0.8223017141517879,True,19
NC_004757.1,Proteobacteria,0.71440095009552,True,22
NC_004757.1,Proteobacteria,0.47861761400520386,False,18
NC_004757.1,Proteobacteria,0.20133707971105785,False,13
NC_004757.1,Proteobacteria,1.913049878189156,True,29
NC_004757.1,Proteobacteria,1003.0652888482276,True,1
NC_004757.1,Proteobacteria,0.7410422190316339,True,9
NC_004757.1,Proteobacteria,0.2443388116282481,False,8
NC_004757.1,Proteobacteria,0.06454356120359073,True,4
NC_004757.1,Proteobacteria,1.50269869878883,True,8
NC_004757.1,Proteobacteria,0.41822272925707615,True,6
NC_004757.1,Proteobacteria,0.3750962821288226,True,9
NC_004757.1,Proteobacteria,0.03628369715229951,False,22
NC_004757.1,Proteobacteria,2.347639443078128,True,6
NC_004757.1,Proteobacteria,1000.3449954032785,True,1
NC_004757.1,Proteobacteria,1.1438999619038315,False,3
NC_004757.1,Proteobacteria,0.6586971800847401,True,68
NC_004757.1,Proteobacteria,1.2501388154080555,False,15
NC_004757.1,Proteobacteria,0.19207994825833197,False,10
NC_004757.1,Proteobacteria,0.7585630441942479,False,4
NC_004757.1,Proteobacteria,998.1939518188805,True,1
NC_004757.1,Proteobacteria,1001.855207339924,True,1
NC_004757.1,Proteobacteria,0.13193005917720413,True,7
NC_004757.1,Proteobacteria,0.03049242270161301,False,19
NC_004757.1,Proteobacteria,1.558794747804967,True,32
NC_004757.1,Proteobacteria,0.5020350793488149,True,7
NC_004757.1,Proteobacteria,1.4343681825758594,True,12
NC_004757.1,Proteobacteria,0.4720711988782469,True,35
NC_004757.1,Proteobacteria,0.2218401813390738,True,2
NC_004757.1,Proteobacteria,0.5876962080018084,True,3
NC_004757.1,Proteobacteria,0.007251439339366783,False,70
NC_004757.1,Proteobacteria,0.33705961883323177,True,16
NC_004757.1,Proteobacteria,3.0004463782351514,True,2
NC_004757.1,Proteobacteria,1004.4675906863837,True,1
NC_004757.1,Proteobacteria,0.8916071241238441,False,9
NC_004757.1,Proteobacteria,0.8052987205993105,True,11
NC_004757.1,Proteobacteria,1.1153801564445374,True,14
NC_004757.1,Proteobacteria,996.0982606242608,True,1
NC_004757.1,Proteobacteria,0.16585486525445958,False,30
NC_004757.1,Proteobacteria,0.3750330507747579,False,5
NC_004757.1,Proteobacteria,0.5826853097450986,True,9
NC_004757.1,Proteobacteria,0.042709619192532244,False,32
NC_004757.1,Proteobacteria,0.35592999926181523,False,9
NC_004757.1,Proteobacteria,0.7225395289511738,True,31
NC_004757.1,Proteobacteria,0.29002855025205676,True,47
NC_004757.1,Proteobacteria,0.4835226977248528,True,28
NC_004757.1,Proteobacteria,0.34752118633383233,True,15
NC_004757.1,Proteobacteria,1.0845853598219328,True,35
NC_004757.1,Proteobacteria,0.6075737123426777,False,18
NC_004757.1,Proteobacteria,0.028303999497943266,False,25
NC_004757.1,Proteobacteria,0.7259208614143411,True,19
NC_004757.1,Proteobacteria,0.4833945301831437,True,3
NC_004757.1,Proteobacteria,2.4109388387460005,True,13
NC_004757.1,Proteobacteria,2.8327422719432214,True,12
NC_004757.1,Proteobacteria,0.6996711304420806,True,41
NC_004757.1,Proteobacteria,998.9316701372765,True,1
NC_004757.1,Proteobacteria,0.34820564011754485,True,38
NC_004757.1,Proteobacteria,2.265268847877321,True,4
NC_004757.1,Proteobacteria,0.3759159729777295,False,20
NC_004757.1,Proteobacteria,0.8806555367379261,True,5
NC_004757.1,Proteobacteria,1003.9086853977864,True,1
NC_004757.1,Proteobacteria,0.4043419612258994,True,5
NC_004757.1,Proteobacteria,0.9949410525448528,True,37
NC_004757.1,Proteobacteria,1.0516570115968307,True,7
NC_004757.1,Proteobacteria,0.7739811225297721,True,20
NC_004757.1,Proteobacteria,0.8543994775620298,True,13
NC_004757.1,Proteobacteria,0.1797396886332896,True,3
NC_004757.1,Proteobacteria,0.12652848938307315,False,6
NC_004757.1,Proteobacteria,0.3441155819515629,False,38
NC_004757.1,Proteobacteria,0.27942525489506664,False,8
NC_004757.1,Proteobacteria,0.44498078239982686,True,6
NC_004757.1,Proteobacteria,0.1865127467473009,False,8
NC_004757.1,Proteobacteria,0.2706915269592187,True,9
NC_004757.1,Proteobacteria,0.46382575237374724,True,26
NC_004757.1,Proteobacteria,0.03993442949577464,False,14
NC_004757.1,Proteobacteria,1.1530900175031213,True,17
NC_004757.1,Proteobacteria,1.2275593648944145,True,9
NC_004757.1,Proteobacteria,1.6191982898908783,True,8
NC_004757.1,Proteobacteria,0.10382800052570929,True,14
NC_004757.1,Proteobacteria,1002.9295064769519,True,1
NC_004757.1,Proteobacteria,1.510598917009193,True,3
NC_004757.1,Proteobacteria,0.20299299702679008,True,23
NC_004757.1,Proteobacteria,0.12173345293048499,True,26
NC_004757.1,Proteobacteria,0.08156162852188942,True,8
NC_004757.1,Proteobacteria,0.21240788444368874,True,28
NC_004757.1,Proteobacteria,0.3088663488252017,True,26
NC_004757.1,Proteobacteria,1.115978976902042,True,15
NC_004757.1,Proteobacteria,0.11660982049521706,True,25
NC_004757.1,Proteobacteria,0.2920672518328633,False,11
NC_004757.1,Proteobacteria,1.3732028245545393,True,24
NC_004757.1,Proteobacteria,0.1095736709269648,False,6
NC_004757.1,Proteobacteria,0.14149486762795283,False,2
NC_004757.1,Proteobacteria,0.9556828349336772,True,7
NC_004757.1,Proteobacteria,1.5314919776059224,True,7
NC_004757.1,Proteobacteria,1.7035926412250921,False,3
NC_004757.1,Proteobacteria,0.9592565288641737,True,24
NC_004757.1,Proteobacteria,2.0336316832392383,True,2
NC_004757.1,Proteobacteria,0.3080420332446039,True,40
NC_004757.1,Proteobacteria,0.1492910438806554,True,23
NC_004757.1,Proteobacteria,0.7595526514411652,True,18
NC_004757.1,Proteobacteria,1.0639605450558474,True,5
NC_004757.1,Proteobacteria,0.8824847914204454,True,10
NC_004757.1,Proteobacteria,0.7446039138298133,True,4
NC_004757.1,Proteobacteria,0.5656099781351784,True,26
NC_004757.1,Proteobacteria,1.01843326026232,True,22
NC_004757.1,Proteobacteria,0.453633165061488,True,5
NC_004757.1,Proteobacteria,0.16718410774988168,True,3
NC_004757.1,Proteobacteria,1.370271899556931,True,12
NC_004757.1,Proteobacteria,1.9462864618877944,True,5
NC_004757.1,Proteobacteria,0.4247902019273875,False,3
NC_004757.1,Proteobacteria,0.07078708150033819,False,25
NC_004757.1,Proteobacteria,0.6308709567241539,True,7
NC_004757.1,Proteobacteria,0.10248507268967089,False,36
NC_004757.1,Proteobacteria,0.4869084173628906,True,33
NC_004757.1,Proteobacteria,1009.1781258191464,True,1
NC_004757.1,Proteobacteria,0.07694811198856044,True,32
NC_004757.1,Proteobacteria,0.010460134316023328,False,16
NC_004757.1,Proteobacteria,0.8963828845777257,True,13
NC_004757.1,Proteobacteria,0.5581433380431697,True,15
NC_004757.1,Proteobacteria,2.518213014268225,True,4
NC_004757.1,Proteobacteria,1.0223740347264432,True,10
NC_004757.1,Proteobacteria,1.277690743835322,True,11
NC_004757.1,Proteobacteria,0.0881136703894363,True,7
NC_004757.1,Proteobacteria,1.022537117201514,True,8
NC_004757.1,Proteobacteria,2.731638166432969,True,3
NC_004757.1,Proteobacteria,5.078522565273831,True,2
NC_004757.1,Proteobacteria,0.20099832431558884,True,2
NC_004757.1,Proteobacteria,1.2981028781444106,True,4
NC_004757.1,Proteobacteria,1.2112944148046854,True,7
NC_004757.1,Proteobacteria,0.6595680356280766,True,13
NC_004757.1,Proteobacteria,1.3235977209065624,True,2
NC_004757.1,Proteobacteria,2.0899412757993616,True,6
NC_004757.1,Proteobacteria,0.20852275193992043,True,26
NC_004757.1,Proteobacteria,0.31695807364009454,True,22
NC_004757.1,Proteobacteria,0.5880530462561722,True,2
NC_004757.1,Proteobacteria,0.057195794089428986,True,10
NC_004757.1,Proteobacteria,0.22005048210430012,True,7
NC_004757.1,Proteobacteria,0.650198152945876,True,9
NC_004757.1,Proteobacteria,1.4119890613546513,True,7
NC_004757.1,Proteobacteria,3.175809371919218,True,5
NC_004757.1,Proteobacteria,0.3395716243963829,True,13
NC_004757.1,Proteobacteria,1.3347050596457866,True,2
NC_004757.1,Proteobacteria,1.1199918490502387,True,5
NC_004757.1,Proteobacteria,0.2639716592202994,True,22
NC_004757.1,Proteobacteria,0.1499392729152209,True,7
NC_004757.1,Proteobacteria,0.34142983640641056,True,6
NC_004757.1,Proteobacteria,1.3010278121489163,True,2
NC_004757.1,Proteobacteria,1005.0690009667737,True,1
NC_004757.1,Proteobacteria,1.598837492298614,True,32
NC_004757.1,Proteobacteria,0.40840625333467173,True,33
NC_004757.1,Proteobacteria,0.5689954211219685,True,40
NC_004757.1,Proteobacteria,1.8583006585354234,True,6
NC_004757.1,Proteobacteria,5.265250359996676,True,11
NC_004757.1,Proteobacteria,1.7320899514001393,True,5
NC_004757.1,Proteobacteria,0.16544317447842616,True,8
NC_004757.1,Proteobacteria,998.1730844582943,True,1
NC_004757.1,Proteobacteria,1.4201539361637714,True,85
NC_004757.1,Proteobacteria,0.031021260352332547,True,13
NC_004757.1,Proteobacteria,0.7508348317826599,True,9
NC_004757.1,Proteobacteria,0.8421245561586694,True,31
NC_004757.1,Proteobacteria,0.4834175880530509,True,8
NC_004757.1,Proteobacteria,3.3216636651631344,True,5
NC_004757.1,Proteobacteria,0.8090483502712473,True,7
NC_004757.1,Proteobacteria,1.3209078060412498,True,6
NC_004757.1,Proteobacteria,0.5185884971830603,True,42
NC_004757.1,Proteobacteria,1.239554173539144,True,14
NC_004757.1,Proteobacteria,0.3074619710326978,True,11
NC_004757.1,Proteobacteria,2.217744920540831,True,16
NC_004757.1,Proteobacteria,0.06467739186928867,False,11
NC_004757.1,Proteobacteria,0.6429017482647641,True,12
NC_004757.1,Proteobacteria,0.3089400258270594,True,23
NC_004757.1,Proteobacteria,0.5596190864602342,True,42
NC_004757.1,Proteobacteria,2.338690803376588,True,3
NC_004757.1,Proteobacteria,0.24208886656046147,False,8
NC_004757.1,Proteobacteria,2.593327096764729,True,3
NC_004757.1,Proteobacteria,1.2336267253643847,True,9
NC_004757.1,Proteobacteria,8.495163377048057,True,2
NC_004757.1,Proteobacteria,1.4004530060074014,True,7
NC_004757.1,Proteobacteria,0.5037287165080961,True,27
NC_004757.1,Proteobacteria,0.36883022680476074,True,28
NC_004757.1,Proteobacteria,1.0838960297623297,True,5
NC_004757.1,Proteobacteria,0.9865277010150333,True,11
NC_004757.1,Proteobacteria,0.13321496717708392,False,13
NC_004757.1,Proteobacteria,0.30212341757421957,True,4
NC_004757.1,Proteobacteria,0.9060977849107985,True,13
NC_004757.1,Proteobacteria,1.115978976902042,True,15
NC_004757.1,Proteobacteria,0.3391835385830575,True,50
NC_004757.1,Proteobacteria,0.8523401009583438,True,15
NC_004757.1,Proteobacteria,2.331944404873135,True,2
NC_004757.1,Proteobacteria,1.186661304499478,True,4
NC_004757.1,Proteobacteria,0.0046834456179363215,True,3
NC_004757.1,Proteobacteria,1.3824401398808064,True,4
NC_004757.1,Proteobacteria,1.0105378823404685,True,27
NC_004757.1,Proteobacteria,0.3917308821678054,True,2
NC_004757.1,Proteobacteria,0.65201642531619,True,4
NC_004757.1,Proteobacteria,0.7369325894164618,True,11
NC_004757.1,Proteobacteria,5.663093606360003,True,4
NC_004757.1,Proteobacteria,1006.7714378611925,True,1
NC_004757.1,Proteobacteria,0.1151717805944017,False,112
NC_004757.1,Proteobacteria,0.21428403688854658,True,54
NC_004757.1,Proteobacteria,0.9782504746489451,True,7
NC_004757.1,Proteobacteria,0.24471790978832075,True,3
NC_004757.1,Proteobacteria,0.029633489430530346,True,7
NC_004757.1,Proteobacteria,0.3085376653051206,True,4
NC_004757.1,Proteobacteria,0.6960118568958364,True,10
NC_004757.1,Proteobacteria,2.8610601839361074,True,20
NC_004757.1,Proteobacteria,0.7743601620711402,True,5
NC_004757.1,Proteobacteria,0.9745112065333288,True,6
NC_004757.1,Proteobacteria,1.7800383248647318,True,5
NC_004757.1,Proteobacteria,0.25517894197689905,True,14
NC_004757.1,Proteobacteria,0.005921127090754652,True,15
NC_004757.1,Proteobacteria,0.4245384232741465,True,18
NC_004757.1,Proteobacteria,0.350590423050118,True,77
NC_004757.1,Proteobacteria,0.09200255061842455,True,20
NC_004757.1,Proteobacteria,1.3406574648011418,True,8
NC_004757.1,Proteobacteria,0.6614452058574578,True,27
NC_004757.1,Proteobacteria,1.153407388814676,True,8
NC_004757.1,Proteobacteria,1.9495115881364828,True,2
NC_004757.1,Proteobacteria,2.3775843333898585,True,5
NC_004757.1,Proteobacteria,1.3412166969556765,True,23
NC_004757.1,Proteobacteria,0.4496988047877899,True,53
NC_004757.1,Proteobacteria,0.07587434327578535,False,7
NC_004757.1,Proteobacteria,0.0739603845732617,False,13
NC_004757.1,Proteobacteria,0.05581028751379158,False,10
NC_004757.1,Proteobacteria,2.1284842546203304,True,6
NC_004757.1,Proteobacteria,0.41872047036777005,False,28
NC_004757.1,Proteobacteria,1.603340829456517,True,35
NC_004757.1,Proteobacteria,0.8795373259555177,True,14
NC_004757.1,Proteobacteria,0.8047430450116178,True,6
NC_004757.1,Proteobacteria,1.1813267291416896,False,8
NC_004757.1,Proteobacteria,0.18496656492869157,False,3
NC_004757.1,Proteobacteria,1.1909211819044199,True,7
NC_004757.1,Proteobacteria,0.21871125848030104,False,31
NC_004757.1,Proteobacteria,0.7744643791076307,True,6
NC_004757.1,Proteobacteria,0.31676130992629226,True,60
NC_004757.1,Proteobacteria,0.23145586961388176,True,22
NC_004757.1,Proteobacteria,1.799009044271152,True,32
NC_004757.1,Proteobacteria,0.12186764458623411,True,5
NC_004757.1,Proteobacteria,997.0736409447511,True,1
NC_004757.1,Proteobacteria,0.5624463276900187,True,19
NC_004757.1,Proteobacteria,1.04613734320138,True,18
NC_004757.1,Proteobacteria,1.0512936361347816,True,9
NC_004757.1,Proteobacteria,0.4387052558015547,False,18
NC_004757.1,Proteobacteria,0.371475642297483,True,20
NC_004757.1,Proteobacteria,0.07233610226551157,False,23
NC_004757.1,Proteobacteria,0.17212632085997726,True,4
NC_004757.1,Proteobacteria,2.368563637628755,True,7
NC_004757.1,Proteobacteria,1001.3271465798032,True,1
NC_004757.1,Proteobacteria,0.6536664889934443,True,11
NC_004757.1,Proteobacteria,1.632288933986782,True,24
NC_004757.1,Proteobacteria,0.5777826342926051,True,8
NC_004757.1,Proteobacteria,0.1292224591580453,False,5
NC_004757.1,Proteobacteria,0.0039990152852951155,True,34
NC_004757.1,Proteobacteria,0.7733340854240183,True,30
NC_004757.1,Proteobacteria,0.29945601788996257,True,10
NC_004757.1,Proteobacteria,0.19586188109306235,True,10
NC_004757.1,Proteobacteria,1.9164964753279259,True,4
NC_004757.1,Proteobacteria,0.565593092388454,True,12
NC_004757.1,Proteobacteria,0.8129491758989662,True,11
NC_004757.1,Proteobacteria,3.9339136926005303,True,2
NC_004757.1,Proteobacteria,0.21458048082342174,True,36
NC_004757.1,Proteobacteria,0.11784486028153474,True,9
NC_004757.1,Proteobacteria,0.574554179970356,True,47
NC_004757.1,Proteobacteria,2.028659187129705,True,22
NC_004757.1,Proteobacteria,0.6379330141657746,True,84
NC_004757.1,Proteobacteria,0.009765754763922274,True,19
NC_004757.1,Proteobacteria,0.27276252153681213,False,19
NC_004757.1,Proteobacteria,1.4850470540512468,True,16
NC_004757.1,Proteobacteria,0.40805939276422976,True,7
NC_004757.1,Proteobacteria,0.40597450416883163,True,48
NC_004757.1,Proteobacteria,0.15819025668395703,False,17
NC_004757.1,Proteobacteria,0.14182230079991598,False,82
NC_004757.1,Proteobacteria,0.7815068653149861,True,28
NC_004757.1,Proteobacteria,0.16376901361341112,False,24
NC_004757.1,Proteobacteria,0.6732178980276746,True,7
NC_004757.1,Proteobacteria,0.596994339766832,False,5
NC_004757.1,Proteobacteria,1.198689657726339,True,4
NC_004757.1,Proteobacteria,0.2297750652877184,True,17
NC_004757.1,Proteobacteria,0.38575411622815636,True,6
NC_004757.1,Proteobacteria,0.779448304534224,True,19
NC_004757.1,Proteobacteria,0.18683226229496874,True,6
NC_004757.1,Proteobacteria,3.570868898251903,True,5
NC_004757.1,Proteobacteria,3.8488239612255075,True,7
NC_004757.1,Proteobacteria,0.6918290874404462,True,27
NC_004757.1,Proteobacteria,1.7207271412893697,True,8
NC_004757.1,Proteobacteria,0.3206577715136598,True,5
NC_004757.1,Proteobacteria,0.9107323946371402,False,24
NC_004757.1,Proteobacteria,1.2847523816721171,True,24
NC_004757.1,Proteobacteria,0.41532897677844005,True,56
NC_004757.1,Proteobacteria,0.36681305838755485,True,17
NC_004757.1,Proteobacteria,1.3148238566729695,True,7
NC_004757.1,Proteobacteria,0.13650968919380624,True,18
NC_004757.1,Proteobacteria,0.05902340146529994,True,96
NC_004757.1,Proteobacteria,0.1810980103018771,True,11
NC_004757.1,Proteobacteria,0.18112222990949434,True,7
NC_004757.1,Proteobacteria,0.8131794573804818,True,8
NC_004757.1,Proteobacteria,0.026928373985188436,True,3
NC_004757.1,Proteobacteria,2.8008976846678495,True,6
NC_004757.1,Proteobacteria,0.8367419462560068,True,17
NC_004757.1,Proteobacteria,1.0028351489792904,True,22
NC_004757.1,Proteobacteria,0.7189360565654574,True,13
NC_004757.1,Proteobacteria,0.46933745480430566,False,13
NC_004757.1,Proteobacteria,0.3037972590428115,True,13
NC_004757.1,Proteobacteria,0.786845980901365,True,14
NC_004757.1,Proteobacteria,1004.8683818314844,True,1
NC_004757.1,Proteobacteria,0.8663141066788924,True,32
NC_004757.1,Proteobacteria,0.8737878125164364,True,10
NC_004757.1,Proteobacteria,0.45791294582456743,True,8
NC_004757.1,Proteobacteria,0.6358296633985958,True,19
NC_004757.1,Proteobacteria,1.4118562448825482,True,7
NC_004757.1,Proteobacteria,0.3447445613242852,True,18
NC_004757.1,Proteobacteria,0.6536666148784605,True,7
NC_004757.1,Proteobacteria,2.474521300977096,True,2
NC_004757.1,Proteobacteria,0.19421589183857435,True,41
NC_004757.1,Proteobacteria,0.8571579480343168,True,34
NC_004757.1,Proteobacteria,4.834036036641491,True,2
NC_004757.1,Proteobacteria,4.437889359069919,True,3
NC_004757.1,Proteobacteria,0.34564074991424576,True,81
NC_004757.1,Proteobacteria,0.12173345293048499,True,26
NC_004757.1,Proteobacteria,0.04871366392339027,True,8
NC_004757.1,Proteobacteria,0.6161048037327248,True,16
NC_004757.1,Proteobacteria,0.12932709128601516,False,27
NC_004757.1,Proteobacteria,0.21267637030877395,True,13
NC_004757.1,Proteobacteria,0.045060210217283014,False,88
NC_004757.1,Proteobacteria,0.7007537464033895,True,17
NC_004757.1,Proteobacteria,0.28773864913315705,True,12
NC_004757.1,Proteobacteria,0.7482624180082915,True,41
NC_004757.1,Proteobacteria,0.7922519414636717,True,24
NC_004757.1,Proteobacteria,0.10128715280559675,True,7
NC_004757.1,Proteobacteria,0.35543335250981656,True,31
NC_004757.1,Proteobacteria,0.3637022039874509,True,33
NC_004757.1,Proteobacteria,1.1745346075166694,True,11
NC_004757.1,Proteobacteria,0.41733396049001215,True,24
NC_004757.1,Proteobacteria,0.016680209314557715,False,18
NC_004757.1,Proteobacteria,1.108249026866467,True,15
NC_004757.1,Proteobacteria,0.6985010616722853,True,48
NC_004757.1,Proteobacteria,0.3776562804297434,True,14
NC_004757.1,Proteobacteria,1.1273834436476415,True,3
NC_004757.1,Proteobacteria,1.3547952704465018,True,13
NC_004757.1,Proteobacteria,1.108249026866467,True,15
NC_004757.1,Proteobacteria,0.757726923193168,True,11
NC_004757.1,Proteobacteria,0.29074432511369785,False,5
NC_004757.1,Proteobacteria,0.8454884239232427,True,24
NC_004757.1,Proteobacteria,2.404751886415559,True,7
NC_004757.1,Proteobacteria,0.20112765524858034,True,3
NC_004757.1,Proteobacteria,0.11646893895298405,False,13
NC_004757.1,Proteobacteria,0.7556798731379679,True,15
NC_004757.1,Proteobacteria,0.03964324840590372,False,11
NC_004757.1,Proteobacteria,2.385215425601219,True,11
NC_004757.1,Proteobacteria,0.6073943443238692,True,5
NC_004757.1,Proteobacteria,2.4723862405017325,True,13
NC_004757.1,Proteobacteria,0.058004829781594935,True,34
NC_004757.1,Proteobacteria,0.5585818073750577,True,8
NC_004757.1,Proteobacteria,3.117538009946675,True,2
NC_004757.1,Proteobacteria,0.7195171737108277,False,9
NC_004757.1,Proteobacteria,2.1028739561635277,True,6
NC_004757.1,Proteobacteria,1.3644743898540224,True,8
NC_004757.1,Proteobacteria,0.5204682386920325,True,33
NC_004757.1,Proteobacteria,0.1616576027371579,True,34
NC_004757.1,Proteobacteria,0.27721345462709834,True,62
NC_004757.1,Proteobacteria,0.6574668330497744,True,63
NC_004757.1,Proteobacteria,0.05240023392152082,True,11
NC_004757.1,Proteobacteria,1.367067839102221,True,15
NC_004757.1,Proteobacteria,0.559709374800601,True,41
NC_004757.1,Proteobacteria,1.5386191382235657,True,5
NC_004757.1,Proteobacteria,0.41772948074081384,True,34
NC_004757.1,Proteobacteria,0.1739652687862936,False,10
NC_004757.1,Proteobacteria,0.5017436998792597,False,9
NC_004757.1,Proteobacteria,0.6572016013439637,True,73
NC_004757.1,Proteobacteria,1.6079128537163399,True,2
NC_004757.1,Proteobacteria,0.5688469146405009,False,13
NC_004757.1,Proteobacteria,0.5317069650682562,True,31
NC_004757.1,Proteobacteria,1.2587631536861608,True,11
NC_004757.1,Proteobacteria,1.478227379145249,True,14
NC_004757.1,Proteobacteria,0.675838755550175,True,4
NC_004757.1,Proteobacteria,0.007040391486533792,False,31
NC_004757.1,Proteobacteria,0.1876465152619904,True,16
NC_004757.1,Proteobacteria,0.5455366123945389,True,34
NC_004757.1,Proteobacteria,0.0010837171472530827,False,45
NC_004757.1,Proteobacteria,0.29422826283783365,True,9
NC_004757.1,Proteobacteria,0.6979006679596669,True,9
NC_004757.1,Proteobacteria,0.5763221549418454,False,32
NC_004757.1,Proteobacteria,1000.03012724841,True,1
NC_004757.1,Proteobacteria,0.6503919822231685,False,7
NC_004757.1,Proteobacteria,0.9083068253509117,True,7
NC_004757.1,Proteobacteria,1000.564161101942,True,1
NC_004757.1,Proteobacteria,3.667490843573823,True,9
NC_004757.1,Proteobacteria,0.17890303948543718,True,18
NC_004757.1,Proteobacteria,0.741195293378258,True,19
NC_004757.1,Proteobacteria,0.6186583422905265,True,13
NC_004757.1,Proteobacteria,0.1069012811216119,True,38
NC_004757.1,Proteobacteria,1.1362542218513507,True,8
NC_004757.1,Proteobacteria,0.8937585946503095,True,12
NC_004757.1,Proteobacteria,1.1543725783800554,True,22
NC_004757.1,Proteobacteria,0.8876564346319054,True,19
NC_004757.1,Proteobacteria,0.38260805016180655,False,4
NC_004757.1,Proteobacteria,1.7330493958551427,True,2
NC_004757.1,Proteobacteria,1.0985319545654733,False,14
NC_004757.1,Proteobacteria,0.5668177359636655,True,12
NC_004757.1,Proteobacteria,1.5804335890229595,True,22
NC_004757.1,Proteobacteria,0.6000801203880499,False,15
NC_004757.1,Proteobacteria,0.18484996565830514,False,16
NC_004757.1,Proteobacteria,0.6464210529515633,True,28
NC_004757.1,Proteobacteria,0.23215802277129072,True,20
NC_004757.1,Proteobacteria,0.6627452723152363,True,6
NC_004757.1,Proteobacteria,1001.9261197306506,True,1
NC_004757.1,Proteobacteria,0.7683391457627522,True,20
NC_004757.1,Proteobacteria,2.8567784016400877,True,5
NC_004757.1,Proteobacteria,0.5410566966509833,True,47
NC_004757.1,Proteobacteria,1.378183715468552,True,12
NC_004757.1,Proteobacteria,1.2149715168913193,True,14
NC_004757.1,Proteobacteria,0.49475360364340304,True,26
NC_004757.1,Proteobacteria,0.14144780488936437,True,5
NC_004757.1,Proteobacteria,0.049259544914050934,True,26
NC_004757.1,Proteobacteria,0.16515171730531186,False,10
NC_004757.1,Proteobacteria,0.47154391555715414,False,8
NC_004757.1,Proteobacteria,0.3368088265313638,True,13
NC_004757.1,Proteobacteria,1.5826338468356838,True,12
NC_004757.1,Proteobacteria,0.8347579118077206,True,122
NC_004757.1,Proteobacteria,6.544805696216191,True,2
NC_004757.1,Proteobacteria,0.5795410053739154,True,22
NC_004757.1,Proteobacteria,0.15479781465086095,True,2
NC_004757.1,Proteobacteria,999.0071885397199,True,1
NC_004757.1,Proteobacteria,0.06980895449333424,True,22
NC_004757.1,Proteobacteria,0.2262179803098654,True,37
NC_004757.1,Proteobacteria,0.5685334445495513,True,39
